type,date,place,age,numer of items,total amount(NTD)
食品餐飲,2016-05,彰化縣,40-45,38570.0,41295562.0
食品餐飲,2016-05,彰化縣,45-50,35242.0,38555462.0
食品餐飲,2016-05,彰化縣,50-55,27448.0,30719186.0
食品餐飲,2016-05,彰化縣,55-60,17063.0,18559498.0
食品餐飲,2016-05,彰化縣,60-65,10882.0,10767821.0
食品餐飲,2016-05,彰化縣,65-70,4949.0,4597170.0
食品餐飲,2016-05,彰化縣,70-75,1482.0,1303893.0
食品餐飲,2016-05,彰化縣,75-80,840.0,775596.0
食品餐飲,2016-05,彰化縣,80-,268.0,454801.0
食品餐飲,2016-05,新竹市,0-20,582.0,511696.0
食品餐飲,2016-05,新竹市,20-25,10911.0,10800967.0
食品餐飲,2016-05,新竹市,25-30,40296.0,48657633.0
食品餐飲,2016-05,新竹市,30-35,81471.0,106451795.0
食品餐飲,2016-05,新竹市,35-40,108558.0,150569827.0
食品餐飲,2016-05,新竹市,40-45,97624.0,137957042.0
食品餐飲,2016-05,新竹市,45-50,82769.0,118290476.0
食品餐飲,2016-05,新竹市,50-55,58611.0,86140990.0
食品餐飲,2016-05,新竹市,55-60,36490.0,51930989.0
食品餐飲,2016-05,新竹市,60-65,23077.0,31601341.0
食品餐飲,2016-05,新竹市,65-70,11423.0,14653159.0
食品餐飲,2016-05,新竹市,70-75,3576.0,4508504.0
食品餐飲,2016-05,新竹市,75-80,2056.0,2327805.0
食品餐飲,2016-05,新竹市,80-,700.0,857308.0
食品餐飲,2016-05,新竹縣,0-20,103.0,139457.0
食品餐飲,2016-05,新竹縣,20-25,2776.0,3208528.0
食品餐飲,2016-05,新竹縣,25-30,11876.0,15793715.0
食品餐飲,2016-05,新竹縣,30-35,26253.0,31273275.0
食品餐飲,2016-05,新竹縣,35-40,38521.0,43530924.0
食品餐飲,2016-05,新竹縣,40-45,36781.0,40826062.0
食品餐飲,2016-05,新竹縣,45-50,26552.0,32177405.0
食品餐飲,2016-05,新竹縣,50-55,14765.0,19327640.0
食品餐飲,2016-05,新竹縣,55-60,7565.0,10156240.0
食品餐飲,2016-05,新竹縣,60-65,4242.0,5636744.0
食品餐飲,2016-05,新竹縣,65-70,2037.0,2226243.0
食品餐飲,2016-05,新竹縣,70-75,578.0,692350.0
食品餐飲,2016-05,新竹縣,75-80,273.0,238672.0
食品餐飲,2016-05,新竹縣,80-,66.0,176223.0
食品餐飲,2016-05,澎湖縣,0-20,17.0,36987.0
食品餐飲,2016-05,澎湖縣,20-25,742.0,1117428.0
食品餐飲,2016-05,澎湖縣,25-30,1734.0,2633624.0
食品餐飲,2016-05,澎湖縣,30-35,2017.0,3306007.0
食品餐飲,2016-05,澎湖縣,35-40,2149.0,4109590.0
食品餐飲,2016-05,澎湖縣,40-45,1750.0,3266496.0
食品餐飲,2016-05,澎湖縣,45-50,1773.0,3395933.0
食品餐飲,2016-05,澎湖縣,50-55,1485.0,2797085.0
食品餐飲,2016-05,澎湖縣,55-60,1037.0,1907408.0
食品餐飲,2016-05,澎湖縣,60-65,606.0,1155325.0
食品餐飲,2016-05,澎湖縣,65-70,262.0,457673.0
食品餐飲,2016-05,澎湖縣,70-75,81.0,223702.0
食品餐飲,2016-05,澎湖縣,75-80,16.0,24793.0
食品餐飲,2016-05,澎湖縣,80-,9.0,11434.0
食品餐飲,2016-05,花蓮縣,0-20,188.0,121696.0
食品餐飲,2016-05,花蓮縣,20-25,3653.0,2721012.0
食品餐飲,2016-05,花蓮縣,25-30,8844.0,7566113.0
食品餐飲,2016-05,花蓮縣,30-35,14795.0,14275312.0
食品餐飲,2016-05,花蓮縣,35-40,18198.0,17583482.0
食品餐飲,2016-05,花蓮縣,40-45,17126.0,17666648.0
食品餐飲,2016-05,花蓮縣,45-50,16365.0,16947232.0
食品餐飲,2016-05,花蓮縣,50-55,13429.0,13642997.0
食品餐飲,2016-05,花蓮縣,55-60,9949.0,10766444.0
食品餐飲,2016-05,花蓮縣,60-65,7137.0,7575089.0
食品餐飲,2016-05,花蓮縣,65-70,3349.0,3369195.0
食品餐飲,2016-05,花蓮縣,70-75,949.0,899063.0
食品餐飲,2016-05,花蓮縣,75-80,439.0,428686.0
食品餐飲,2016-05,花蓮縣,80-,208.0,237695.0
食品餐飲,2016-05,苗栗縣,0-20,129.0,91988.0
食品餐飲,2016-05,苗栗縣,20-25,2568.0,2614412.0
食品餐飲,2016-05,苗栗縣,25-30,9918.0,10601129.0
食品餐飲,2016-05,苗栗縣,30-35,18648.0,20337572.0
食品餐飲,2016-05,苗栗縣,35-40,24962.0,27889142.0
食品餐飲,2016-05,苗栗縣,40-45,21889.0,25618733.0
食品餐飲,2016-05,苗栗縣,45-50,19146.0,22823297.0
食品餐飲,2016-05,苗栗縣,50-55,14078.0,16978297.0
食品餐飲,2016-05,苗栗縣,55-60,9107.0,11988126.0
食品餐飲,2016-05,苗栗縣,60-65,6049.0,7681985.0
食品餐飲,2016-05,苗栗縣,65-70,2707.0,3576877.0
食品餐飲,2016-05,苗栗縣,70-75,923.0,1323613.0
食品餐飲,2016-05,苗栗縣,75-80,415.0,474727.0
食品餐飲,2016-05,苗栗縣,80-,106.0,172686.0
食品餐飲,2016-05,連江縣,0-20,0.0,0.0
食品餐飲,2016-05,連江縣,20-25,18.0,22991.0
食品餐飲,2016-05,連江縣,25-30,63.0,112998.0
食品餐飲,2016-05,連江縣,30-35,92.0,225751.0
食品餐飲,2016-05,連江縣,35-40,79.0,270074.0
食品餐飲,2016-05,連江縣,40-45,101.0,392242.0
食品餐飲,2016-05,連江縣,45-50,92.0,361397.0
食品餐飲,2016-05,連江縣,50-55,83.0,352643.0
食品餐飲,2016-05,連江縣,55-60,76.0,230006.0
食品餐飲,2016-05,連江縣,60-65,40.0,155480.0
食品餐飲,2016-05,連江縣,65-70,16.0,92530.0
食品餐飲,2016-05,連江縣,70-75,7.0,18409.0
食品餐飲,2016-05,連江縣,75-80,1.0,780.0
食品餐飲,2016-05,連江縣,80-,1.0,1420.0
食品餐飲,2016-05,金門縣,0-20,17.0,18564.0
食品餐飲,2016-05,金門縣,20-25,431.0,806580.0
食品餐飲,2016-05,金門縣,25-30,963.0,2412511.0
食品餐飲,2016-05,金門縣,30-35,1573.0,3724147.0
食品餐飲,2016-05,金門縣,35-40,1845.0,5163997.0
食品餐飲,2016-05,金門縣,40-45,1963.0,6867615.0
食品餐飲,2016-05,金門縣,45-50,2107.0,7300221.0
食品餐飲,2016-05,金門縣,50-55,2109.0,9666424.0
食品餐飲,2016-05,金門縣,55-60,1720.0,6948534.0
食品餐飲,2016-05,金門縣,60-65,1098.0,3982768.0
食品餐飲,2016-05,金門縣,65-70,454.0,2172194.0
食品餐飲,2016-05,金門縣,70-75,146.0,301912.0
食品餐飲,2016-05,金門縣,75-80,38.0,73718.0
食品餐飲,2016-05,金門縣,80-,16.0,77722.0
食品餐飲,2016-05,雲林縣,0-20,107.0,90722.0
食品餐飲,2016-05,雲林縣,20-25,2129.0,2256336.0
食品餐飲,2016-05,雲林縣,25-30,5527.0,7067016.0
食品餐飲,2016-05,雲林縣,30-35,10575.0,13571586.0
食品餐飲,2016-05,雲林縣,35-40,15449.0,19568383.0
食品餐飲,2016-05,雲林縣,40-45,15198.0,20209172.0
食品餐飲,2016-05,雲林縣,45-50,13083.0,17431672.0
食品餐飲,2016-05,雲林縣,50-55,10096.0,13699020.0
食品餐飲,2016-05,雲林縣,55-60,6384.0,8606568.0
食品餐飲,2016-05,雲林縣,60-65,3823.0,5165366.0
食品餐飲,2016-05,雲林縣,65-70,1840.0,2017702.0
食品餐飲,2016-05,雲林縣,70-75,674.0,756115.0
食品餐飲,2016-05,雲林縣,75-80,368.0,352129.0
食品餐飲,2016-05,雲林縣,80-,101.0,103161.0
食品餐飲,2016-06,南投縣,0-20,48.0,32757.0
食品餐飲,2016-06,南投縣,20-25,1260.0,1197715.0
食品餐飲,2016-06,南投縣,25-30,4151.0,4177376.0
食品餐飲,2016-06,南投縣,30-35,8164.0,8936844.0
食品餐飲,2016-06,南投縣,35-40,12290.0,13369545.0
食品餐飲,2016-06,南投縣,40-45,12184.0,14059039.0
食品餐飲,2016-06,南投縣,45-50,12558.0,15301279.0
食品餐飲,2016-06,南投縣,50-55,10193.0,13033508.0
食品餐飲,2016-06,南投縣,55-60,6888.0,10121126.0
食品餐飲,2016-06,南投縣,60-65,4919.0,7493277.0
食品餐飲,2016-06,南投縣,65-70,2079.0,2738282.0
食品餐飲,2016-06,南投縣,70-75,558.0,751578.0
食品餐飲,2016-06,南投縣,75-80,276.0,309776.0
食品餐飲,2016-06,南投縣,80-,124.0,149914.0
食品餐飲,2016-06,台東縣,0-20,71.0,42554.0
食品餐飲,2016-06,台東縣,20-25,969.0,980338.0
食品餐飲,2016-06,台東縣,25-30,2984.0,3349657.0
食品餐飲,2016-06,台東縣,30-35,5243.0,6097139.0
食品餐飲,2016-06,台東縣,35-40,6537.0,8248455.0
食品餐飲,2016-06,台東縣,40-45,7053.0,8493592.0
食品餐飲,2016-06,台東縣,45-50,7086.0,8638604.0
食品餐飲,2016-06,台東縣,50-55,5593.0,6673243.0
食品餐飲,2016-06,台東縣,55-60,4269.0,5153304.0
食品餐飲,2016-06,台東縣,60-65,2844.0,3316742.0
食品餐飲,2016-06,台東縣,65-70,1328.0,1533527.0
食品餐飲,2016-06,台東縣,70-75,397.0,443812.0
食品餐飲,2016-06,台東縣,75-80,190.0,227787.0
食品餐飲,2016-06,台東縣,80-,79.0,90181.0
食品餐飲,2016-06,嘉義市,0-20,84.0,121969.0
食品餐飲,2016-06,嘉義市,20-25,3046.0,4044780.0
食品餐飲,2016-06,嘉義市,25-30,11432.0,18653454.0
食品餐飲,2016-06,嘉義市,30-35,22057.0,38863725.0
食品餐飲,2016-06,嘉義市,35-40,29701.0,50719848.0
食品餐飲,2016-06,嘉義市,40-45,29409.0,49527685.0
食品餐飲,2016-06,嘉義市,45-50,28155.0,48831327.0
食品餐飲,2016-06,嘉義市,50-55,22081.0,36895693.0
食品餐飲,2016-06,嘉義市,55-60,14772.0,26028039.0
食品餐飲,2016-06,嘉義市,60-65,9162.0,14887861.0
食品餐飲,2016-06,嘉義市,65-70,4540.0,6341639.0
食品餐飲,2016-06,嘉義市,70-75,1677.0,2248696.0
食品餐飲,2016-06,嘉義市,75-80,779.0,916757.0
食品餐飲,2016-06,嘉義市,80-,342.0,453005.0
食品餐飲,2016-06,嘉義縣,0-20,7.0,4661.0
食品餐飲,2016-06,嘉義縣,20-25,229.0,211997.0
食品餐飲,2016-06,嘉義縣,25-30,873.0,737714.0
食品餐飲,2016-06,嘉義縣,30-35,1708.0,2012169.0
食品餐飲,2016-06,嘉義縣,35-40,2593.0,2697892.0
食品餐飲,2016-06,嘉義縣,40-45,2681.0,2964421.0
食品餐飲,2016-06,嘉義縣,45-50,2714.0,3414256.0
食品餐飲,2016-06,嘉義縣,50-55,2380.0,3680109.0
食品餐飲,2016-06,嘉義縣,55-60,1561.0,2587192.0
食品餐飲,2016-06,嘉義縣,60-65,1111.0,1758990.0
食品餐飲,2016-06,嘉義縣,65-70,441.0,670578.0
食品餐飲,2016-06,嘉義縣,70-75,119.0,193804.0
食品餐飲,2016-06,嘉義縣,75-80,64.0,82572.0
食品餐飲,2016-06,嘉義縣,80-,22.0,30245.0
食品餐飲,2016-06,基隆市,0-20,71.0,68798.0
食品餐飲,2016-06,基隆市,20-25,1420.0,1724861.0
食品餐飲,2016-06,基隆市,25-30,3833.0,4806129.0
食品餐飲,2016-06,基隆市,30-35,6336.0,8208643.0
食品餐飲,2016-06,基隆市,35-40,9051.0,11336666.0
食品餐飲,2016-06,基隆市,40-45,10018.0,11823224.0
食品餐飲,2016-06,基隆市,45-50,10654.0,13169095.0
食品餐飲,2016-06,基隆市,50-55,10143.0,12766466.0
食品餐飲,2016-06,基隆市,55-60,8161.0,9381210.0
食品餐飲,2016-06,基隆市,60-65,6327.0,7700092.0
食品餐飲,2016-06,基隆市,65-70,3008.0,3061016.0
食品餐飲,2016-06,基隆市,70-75,904.0,870704.0
食品餐飲,2016-06,基隆市,75-80,332.0,427068.0
食品餐飲,2016-06,基隆市,80-,138.0,118275.0
食品餐飲,2016-06,宜蘭縣,0-20,86.0,88576.0
食品餐飲,2016-06,宜蘭縣,20-25,1924.0,1815286.0
食品餐飲,2016-06,宜蘭縣,25-30,5923.0,6423789.0
食品餐飲,2016-06,宜蘭縣,30-35,11022.0,11586773.0
食品餐飲,2016-06,宜蘭縣,35-40,15676.0,16094685.0
食品餐飲,2016-06,宜蘭縣,40-45,15962.0,17523172.0
食品餐飲,2016-06,宜蘭縣,45-50,15099.0,16713734.0
食品餐飲,2016-06,宜蘭縣,50-55,12191.0,13671884.0
食品餐飲,2016-06,宜蘭縣,55-60,8043.0,9407046.0
食品餐飲,2016-06,宜蘭縣,60-65,5185.0,6000016.0
食品餐飲,2016-06,宜蘭縣,65-70,2427.0,2697036.0
食品餐飲,2016-06,宜蘭縣,70-75,754.0,942447.0
食品餐飲,2016-06,宜蘭縣,75-80,294.0,327511.0
食品餐飲,2016-06,宜蘭縣,80-,120.0,88782.0
食品餐飲,2016-06,屏東縣,0-20,139.0,256768.0
食品餐飲,2016-06,屏東縣,20-25,2044.0,2017729.0
食品餐飲,2016-06,屏東縣,25-30,6506.0,7863902.0
食品餐飲,2016-06,屏東縣,30-35,11879.0,14384363.0
食品餐飲,2016-06,屏東縣,35-40,17379.0,20636671.0
食品餐飲,2016-06,屏東縣,40-45,18859.0,22554383.0
食品餐飲,2016-06,屏東縣,45-50,18891.0,21651332.0
食品餐飲,2016-06,屏東縣,50-55,16079.0,19081574.0
食品餐飲,2016-06,屏東縣,55-60,11604.0,14038997.0
食品餐飲,2016-06,屏東縣,60-65,7636.0,8919889.0
食品餐飲,2016-06,屏東縣,65-70,3668.0,3913845.0
食品餐飲,2016-06,屏東縣,70-75,1371.0,1321108.0
食品餐飲,2016-06,屏東縣,75-80,640.0,609171.0
食品餐飲,2016-06,屏東縣,80-,239.0,203363.0
食品餐飲,2016-06,彰化縣,0-20,144.0,117945.0
食品餐飲,2016-06,彰化縣,20-25,2567.0,2540651.0
食品餐飲,2016-06,彰化縣,25-30,9709.0,10906696.0
食品餐飲,2016-06,彰化縣,30-35,20559.0,22581396.0
食品餐飲,2016-06,彰化縣,35-40,32641.0,33721514.0
食品餐飲,2016-06,彰化縣,40-45,32767.0,32274363.0
食品餐飲,2016-06,彰化縣,45-50,30088.0,31276185.0
食品餐飲,2016-06,彰化縣,50-55,23638.0,24454762.0
食品餐飲,2016-06,彰化縣,55-60,14590.0,15598607.0
食品餐飲,2016-06,彰化縣,60-65,9349.0,9126297.0
食品餐飲,2016-06,彰化縣,65-70,4311.0,3839440.0
食品餐飲,2016-06,彰化縣,70-75,1398.0,1111575.0
食品餐飲,2016-06,彰化縣,75-80,717.0,568606.0
食品餐飲,2016-06,彰化縣,80-,207.0,263852.0
食品餐飲,2016-06,新竹市,0-20,363.0,468411.0
食品餐飲,2016-06,新竹市,20-25,7089.0,7075591.0
食品餐飲,2016-06,新竹市,25-30,31706.0,39345977.0
食品餐飲,2016-06,新竹市,30-35,67464.0,89573218.0
食品餐飲,2016-06,新竹市,35-40,92344.0,127421885.0
食品餐飲,2016-06,新竹市,40-45,84855.0,119060357.0
食品餐飲,2016-06,新竹市,45-50,73251.0,103590015.0
食品餐飲,2016-06,新竹市,50-55,52785.0,78277069.0
食品餐飲,2016-06,新竹市,55-60,33464.0,49797896.0
食品餐飲,2016-06,新竹市,60-65,21273.0,29579434.0
食品餐飲,2016-06,新竹市,65-70,10264.0,12885408.0
食品餐飲,2016-06,新竹市,70-75,3175.0,3791070.0
食品餐飲,2016-06,新竹市,75-80,1728.0,1963730.0
食品餐飲,2016-06,新竹市,80-,616.0,720911.0
食品餐飲,2016-06,新竹縣,0-20,86.0,147010.0
食品餐飲,2016-06,新竹縣,20-25,1906.0,2090135.0
食品餐飲,2016-06,新竹縣,25-30,8902.0,10120133.0
食品餐飲,2016-06,新竹縣,30-35,20523.0,22055575.0
食品餐飲,2016-06,新竹縣,35-40,31866.0,33975904.0
食品餐飲,2016-06,新竹縣,40-45,30717.0,32688583.0
食品餐飲,2016-06,新竹縣,45-50,22606.0,26288121.0
食品餐飲,2016-06,新竹縣,50-55,12829.0,15764473.0
食品餐飲,2016-06,新竹縣,55-60,6489.0,8374473.0
食品餐飲,2016-06,新竹縣,60-65,3591.0,4965701.0
食品餐飲,2016-06,新竹縣,65-70,1812.0,1998759.0
食品餐飲,2016-06,新竹縣,70-75,507.0,592742.0
食品餐飲,2016-06,新竹縣,75-80,204.0,194759.0
食品餐飲,2016-06,新竹縣,80-,71.0,104586.0
食品餐飲,2016-06,澎湖縣,0-20,16.0,20235.0
食品餐飲,2016-06,澎湖縣,20-25,612.0,852153.0
食品餐飲,2016-06,澎湖縣,25-30,1478.0,1988605.0
食品餐飲,2016-06,澎湖縣,30-35,1644.0,2480645.0
食品餐飲,2016-06,澎湖縣,35-40,1708.0,3272617.0
食品餐飲,2016-06,澎湖縣,40-45,1631.0,2930024.0
食品餐飲,2016-06,澎湖縣,45-50,1538.0,2651802.0
食品餐飲,2016-06,澎湖縣,50-55,1204.0,2366539.0
食品餐飲,2016-06,澎湖縣,55-60,755.0,1501827.0
食品餐飲,2016-06,澎湖縣,60-65,440.0,770234.0
食品餐飲,2016-06,澎湖縣,65-70,150.0,312772.0
食品餐飲,2016-06,澎湖縣,70-75,39.0,59080.0
食品餐飲,2016-06,澎湖縣,75-80,15.0,27899.0
食品餐飲,2016-06,澎湖縣,80-,3.0,13623.0
食品餐飲,2016-06,花蓮縣,0-20,105.0,87262.0
食品餐飲,2016-06,花蓮縣,20-25,2613.0,2171196.0
食品餐飲,2016-06,花蓮縣,25-30,7563.0,6582959.0
食品餐飲,2016-06,花蓮縣,30-35,12631.0,11783712.0
食品餐飲,2016-06,花蓮縣,35-40,15534.0,15112600.0
食品餐飲,2016-06,花蓮縣,40-45,14803.0,15362503.0
食品餐飲,2016-06,花蓮縣,45-50,14138.0,15021684.0
食品餐飲,2016-06,花蓮縣,50-55,11639.0,12290219.0
食品餐飲,2016-06,花蓮縣,55-60,8373.0,9307928.0
食品餐飲,2016-06,花蓮縣,60-65,5994.0,6077671.0
食品餐飲,2016-06,花蓮縣,65-70,2832.0,2696418.0
食品餐飲,2016-06,花蓮縣,70-75,835.0,757942.0
食品餐飲,2016-06,花蓮縣,75-80,374.0,310286.0
食品餐飲,2016-06,花蓮縣,80-,144.0,162245.0
食品餐飲,2016-06,苗栗縣,0-20,58.0,43205.0
食品餐飲,2016-06,苗栗縣,20-25,1660.0,1645751.0
食品餐飲,2016-06,苗栗縣,25-30,7191.0,7351465.0
食品餐飲,2016-06,苗栗縣,30-35,15097.0,15633635.0
食品餐飲,2016-06,苗栗縣,35-40,21432.0,22760386.0
食品餐飲,2016-06,苗栗縣,40-45,19599.0,21737295.0
食品餐飲,2016-06,苗栗縣,45-50,17378.0,19666259.0
食品餐飲,2016-06,苗栗縣,50-55,12554.0,14676607.0
食品餐飲,2016-06,苗栗縣,55-60,8105.0,10019304.0
食品餐飲,2016-06,苗栗縣,60-65,5347.0,6487622.0
食品餐飲,2016-06,苗栗縣,65-70,2570.0,3081072.0
食品餐飲,2016-06,苗栗縣,70-75,832.0,1098587.0
食品餐飲,2016-06,苗栗縣,75-80,323.0,417544.0
食品餐飲,2016-06,苗栗縣,80-,83.0,120506.0
食品餐飲,2016-06,連江縣,0-20,0.0,0.0
食品餐飲,2016-06,連江縣,20-25,10.0,23175.0
食品餐飲,2016-06,連江縣,25-30,56.0,105215.0
食品餐飲,2016-06,連江縣,30-35,81.0,216058.0
食品餐飲,2016-06,連江縣,35-40,76.0,279141.0
食品餐飲,2016-06,連江縣,40-45,64.0,213785.0
食品餐飲,2016-06,連江縣,45-50,104.0,408350.0
食品餐飲,2016-06,連江縣,50-55,91.0,284020.0
食品餐飲,2016-06,連江縣,55-60,89.0,393821.0
食品餐飲,2016-06,連江縣,60-65,58.0,233204.0
食品餐飲,2016-06,連江縣,65-70,17.0,103360.0
食品餐飲,2016-06,連江縣,70-75,2.0,930.0
食品餐飲,2016-06,連江縣,75-80,0.0,0.0
食品餐飲,2016-06,連江縣,80-,0.0,0.0
食品餐飲,2016-06,金門縣,0-20,17.0,18822.0
食品餐飲,2016-06,金門縣,20-25,342.0,461021.0
食品餐飲,2016-06,金門縣,25-30,830.0,1836129.0
食品餐飲,2016-06,金門縣,30-35,1283.0,3028342.0
食品餐飲,2016-06,金門縣,35-40,1526.0,3358342.0
食品餐飲,2016-06,金門縣,40-45,1729.0,5253142.0
食品餐飲,2016-06,金門縣,45-50,1939.0,5122933.0
食品餐飲,2016-06,金門縣,50-55,1761.0,5691605.0
食品餐飲,2016-06,金門縣,55-60,1392.0,5800090.0
食品餐飲,2016-06,金門縣,60-65,881.0,3045410.0
食品餐飲,2016-06,金門縣,65-70,346.0,951633.0
食品餐飲,2016-06,金門縣,70-75,102.0,474371.0
食品餐飲,2016-06,金門縣,75-80,56.0,119222.0
食品餐飲,2016-06,金門縣,80-,16.0,39805.0
食品餐飲,2016-06,雲林縣,0-20,61.0,97369.0
食品餐飲,2016-06,雲林縣,20-25,1370.0,1418800.0
食品餐飲,2016-06,雲林縣,25-30,4420.0,5389247.0
食品餐飲,2016-06,雲林縣,30-35,8592.0,10009227.0
食品餐飲,2016-06,雲林縣,35-40,13633.0,17059611.0
食品餐飲,2016-06,雲林縣,40-45,13744.0,17184881.0
食品餐飲,2016-06,雲林縣,45-50,12200.0,15852544.0
食品餐飲,2016-06,雲林縣,50-55,9039.0,11992336.0
食品餐飲,2016-06,雲林縣,55-60,5679.0,7322887.0
食品餐飲,2016-06,雲林縣,60-65,3498.0,4517890.0
食品餐飲,2016-06,雲林縣,65-70,1570.0,1875803.0
食品餐飲,2016-06,雲林縣,70-75,582.0,673548.0
食品餐飲,2016-06,雲林縣,75-80,309.0,312874.0
食品餐飲,2016-06,雲林縣,80-,129.0,162371.0
食品餐飲,2016-07,南投縣,0-20,111.0,113404.0
食品餐飲,2016-07,南投縣,20-25,2080.0,2036174.0
食品餐飲,2016-07,南投縣,25-30,5988.0,6109425.0
食品餐飲,2016-07,南投縣,30-35,11231.0,12041186.0
食品餐飲,2016-07,南投縣,35-40,16622.0,18659048.0
食品餐飲,2016-07,南投縣,40-45,17625.0,20633082.0
食品餐飲,2016-07,南投縣,45-50,18111.0,23147037.0
食品餐飲,2016-07,南投縣,50-55,13893.0,17557834.0
食品餐飲,2016-07,南投縣,55-60,8938.0,11830463.0
食品餐飲,2016-07,南投縣,60-65,5840.0,6995983.0
食品餐飲,2016-07,南投縣,65-70,2591.0,2488861.0
食品餐飲,2016-07,南投縣,70-75,719.0,839372.0
食品餐飲,2016-07,南投縣,75-80,440.0,456809.0
食品餐飲,2016-07,南投縣,80-,246.0,261194.0
食品餐飲,2016-07,台東縣,0-20,85.0,82319.0
食品餐飲,2016-07,台東縣,20-25,1447.0,1686890.0
食品餐飲,2016-07,台東縣,25-30,4089.0,4722435.0
食品餐飲,2016-07,台東縣,30-35,6720.0,7790776.0
食品餐飲,2016-07,台東縣,35-40,8837.0,10873864.0
食品餐飲,2016-07,台東縣,40-45,9968.0,12831656.0
食品餐飲,2016-07,台東縣,45-50,9650.0,12572619.0
食品餐飲,2016-07,台東縣,50-55,7294.0,9530187.0
食品餐飲,2016-07,台東縣,55-60,5235.0,6887777.0
食品餐飲,2016-07,台東縣,60-65,3525.0,4570058.0
食品餐飲,2016-07,台東縣,65-70,1617.0,1904339.0
食品餐飲,2016-07,台東縣,70-75,567.0,620209.0
食品餐飲,2016-07,台東縣,75-80,269.0,305516.0
食品餐飲,2016-07,台東縣,80-,133.0,188276.0
食品餐飲,2016-07,嘉義市,0-20,188.0,163037.0
食品餐飲,2016-07,嘉義市,20-25,4247.0,5140157.0
食品餐飲,2016-07,嘉義市,25-30,14561.0,22358710.0
食品餐飲,2016-07,嘉義市,30-35,27568.0,45472986.0
食品餐飲,2016-07,嘉義市,35-40,36201.0,59657027.0
食品餐飲,2016-07,嘉義市,40-45,37282.0,59249574.0
食品餐飲,2016-07,嘉義市,45-50,35513.0,58637369.0
食品餐飲,2016-07,嘉義市,50-55,28243.0,52440046.0
食品餐飲,2016-07,嘉義市,55-60,18387.0,30977363.0
食品餐飲,2016-07,嘉義市,60-65,11275.0,16404819.0
食品餐飲,2016-07,嘉義市,65-70,5622.0,7798311.0
食品餐飲,2016-07,嘉義市,70-75,2072.0,2585075.0
食品餐飲,2016-07,嘉義市,75-80,928.0,1126583.0
食品餐飲,2016-07,嘉義市,80-,525.0,518460.0
食品餐飲,2016-07,嘉義縣,0-20,13.0,16352.0
食品餐飲,2016-07,嘉義縣,20-25,354.0,458668.0
食品餐飲,2016-07,嘉義縣,25-30,1102.0,1028280.0
食品餐飲,2016-07,嘉義縣,30-35,2053.0,2220709.0
食品餐飲,2016-07,嘉義縣,35-40,3224.0,3397707.0
食品餐飲,2016-07,嘉義縣,40-45,3937.0,4585552.0
食品餐飲,2016-07,嘉義縣,45-50,3815.0,4988494.0
食品餐飲,2016-07,嘉義縣,50-55,2958.0,3801480.0
食品餐飲,2016-07,嘉義縣,55-60,1835.0,2781436.0
食品餐飲,2016-07,嘉義縣,60-65,1122.0,1872213.0
食品餐飲,2016-07,嘉義縣,65-70,482.0,954118.0
食品餐飲,2016-07,嘉義縣,70-75,154.0,211231.0
食品餐飲,2016-07,嘉義縣,75-80,72.0,109304.0
食品餐飲,2016-07,嘉義縣,80-,59.0,104665.0
食品餐飲,2016-07,基隆市,0-20,109.0,87224.0
食品餐飲,2016-07,基隆市,20-25,1968.0,2474473.0
食品餐飲,2016-07,基隆市,25-30,5173.0,6576390.0
食品餐飲,2016-07,基隆市,30-35,8300.0,10654376.0
食品餐飲,2016-07,基隆市,35-40,11953.0,15146903.0
食品餐飲,2016-07,基隆市,40-45,13267.0,16770934.0
食品餐飲,2016-07,基隆市,45-50,14288.0,18381176.0
食品餐飲,2016-07,基隆市,50-55,13392.0,17354346.0
食品餐飲,2016-07,基隆市,55-60,10400.0,13203944.0
食品餐飲,2016-07,基隆市,60-65,8166.0,9902446.0
食品餐飲,2016-07,基隆市,65-70,3717.0,4397333.0
食品餐飲,2016-07,基隆市,70-75,1233.0,1283871.0
